0 6387.36009231602 38460.6413943778 33112.5964805071 25130.8415641894
83428.5140106098 64795.0685975794 56980.5484744018 48861.5915218533 40195.0321700424
98130.6007477949 69889.6435678373 56255.6001028882 49274.4294009889 31888.7620674752
