0	83428.5140106098	98130.6007477949
6387.36009231602	64795.0685975794	69889.6435678373
38460.6413943778	56980.5484744018	56255.6001028882
33112.5964805071	48861.5915218533	49274.4294009889
25130.8415641894	40195.0321700424	31888.7620674752
